stage,family,backend,split,seed,frac,corrupt_rate,n_train,n_test,epochs,seconds,macro_rmse,macro_nrmse,macro_r2,rmse_normal_only,rmse_sigma_rr,rmse_sigma_tt,rmse_sigma_zz,rmse_tau_rz,nrmse_sigma_rr,nrmse_sigma_tt,nrmse_sigma_zz,nrmse_tau_rz,r2_sigma_rr,r2_sigma_tt,r2_sigma_zz,r2_tau_rz,eq_res_median,bc_sigma_rr,bc_tau_rz,lambda_physics,lambda_bc,learning_rate,n_units,n_layers,eq_r_reduced,eq_z_full,eq_z_reduced,phys_gain,macro_nrmse_global,macro_r2_global,r2_normal_only,r2_normal_only_global,nrmse_sigma_rr_global,nrmse_sigma_tt_global,nrmse_sigma_zz_global,nrmse_tau_rz_global,error
corrupt,mlp,torch,random,1,,0.01,1571,277,614,81.5,12.570912595456958,0.27890592012528204,0.8889558375721553,16.429943998025205,5.390403134246841,13.669216907747408,30.23021195208137,0.9938183877522132,0.12415992570127797,0.19672623973544717,0.20468262643424665,0.5900548886301562,0.9845843128498524,0.9612987865995503,0.9581050224359781,0.6518352284032405,2201.4347887928325,5.076537020277451,0.4822927424703939,0.0,0.0,0.003,96,3,,,,1.0,0.32287433415796424,0.8281691690428985,0.9679960406284603,0.9683540652239199,0.12140567429259584,0.19646786426919105,0.20395794882108229,0.7696658492489877,
corrupt,vpinn,torch,random,1,,0.0,1571,277,667,266.6,11.592221385407285,0.2605842329562435,0.8994381329244088,15.136527266405755,5.149952120675057,10.702229840847044,29.55739983769516,0.9593037424118729,0.11862149392978469,0.1540256071422082,0.20012715223222516,0.5695626785207559,0.9859289411778654,0.9762761123444734,0.9599491229394193,0.6755983552358769,1702.5033494696713,0.6071486478286239,0.03841873151207927,0.3,0.5,0.003,96,3,,,,4.78569,0.3030419725119088,0.8427907991379904,0.9740513921539193,0.974372301692045,0.1159901020784224,0.1538233136499203,0.19941860324819297,0.7429358710710996,
corrupt,vpinn,torch,random,2,,0.0,1571,277,676,239.6,11.469624444200377,0.2975125804055188,0.8499401712343803,14.886148528962046,5.005258856608433,10.746763550254306,28.9064231800234,1.220052189915372,0.11528869961578435,0.15466653260650426,0.19571952147360358,0.7243755679261831,0.9867085157409008,0.9760782636914804,0.9616938689141431,0.4752800365909967,1524.5514733425011,0.803552322994532,0.05720783092136215,0.3,0.5,0.003,96,3,,,,7.56304,0.3517736399998923,0.7581529303622164,0.9748268827821748,0.9751324535105746,0.11273123945681264,0.15446339733827485,0.19502657767987752,0.9448733455246042,
corrupt,pinn,torch,random,2,,0.01,1571,277,541,252.4,12.63823821517428,0.31504351680754417,0.8396468463077167,16.43618986969369,5.057000859487639,13.81078460366228,30.440784145931143,1.244383251616056,0.11648049976006337,0.19876367031199754,0.20610836799899362,0.7388215291591222,0.9864322931756453,0.9604930033641024,0.9575193406407908,0.45414274805032817,1252.9778031971973,0.9774794500090627,0.05879638418502452,0.3,0.5,0.003,96,3,,,,0.13505,0.37037361946250913,0.7441735435882998,0.9681482123935128,0.9684812958532735,0.11389660178544618,0.19850261893389615,0.2053786425563572,0.9637166145743369,
corrupt,vpinn,torch,random,0,,0.01,1571,277,451,213.6,13.014602806176674,0.2876589508207844,0.8790933833277108,17.00453994390375,5.311470993258267,12.92922144741081,32.772927391042174,1.0447913929954438,0.12234184113199584,0.1860762862439044,0.22189883633533444,0.6203188395719029,0.9850324739084328,0.9653756156976756,0.9507609064330238,0.6152045372717109,1768.347505988334,0.6565978490673888,0.03695534208570872,0.3,0.5,0.003,96,3,,,,5.8434,0.3339287701742176,0.8118884370348699,0.9670563320130441,0.9674215389721063,0.11962792046576354,0.18583189816795614,0.22111320483411323,0.8091420572290375,
corrupt,pinn,torch,random,0,,0.01,1571,277,722,337.8,12.628393367305407,0.2863644177647537,0.8760719781401836,16.481427047617103,4.818464471999902,12.787293311739125,31.838523359112287,1.0692923263703156,0.11098616855515495,0.18403366824817063,0.21557217637974682,0.6348656578759424,0.9876820703894462,0.9661316089511213,0.9535286367708987,0.5969455964492683,1093.6690733610344,0.6241574183208337,0.05156391172208077,0.3,0.5,0.003,96,3,,,,0.21612,0.3338104857679338,0.805630641695316,0.9691141053704887,0.9694333800845847,0.10852415185080601,0.18379196289709804,0.21480894438021167,0.8281168839436196,
corrupt,mlp,torch,random,0,,0.05,1571,277,299,31.9,15.967439507108683,0.33525711364828453,0.8505720255041765,20.92750519713935,5.802752565170674,23.100170312207215,33.879592714040164,1.08724243701668,0.13365778206404158,0.3324557414984955,0.22939184251253183,0.6455230885180692,0.9821355972937204,0.8894731799446824,0.9473793825887051,0.5832999421895981,3169.516539260016,5.027946834253002,0.4314176232358437,0.0,0.0,0.003,96,3,,,,1.0,0.3833275069964257,0.7778597580990336,0.9396627199423694,0.9401446755347974,0.13069283880677104,0.33201910220048053,0.22857968206781157,0.8420184049106396,
corrupt,pinn,torch,random,1,,0.01,1571,277,759,349.3,12.660895522857126,0.28772177404893673,0.87575465359962,16.52512849534344,4.8235533176905525,13.457738408447817,31.294093759891958,1.0681966053981755,0.11110338255327731,0.19368265865593967,0.211885954117938,0.634215100868592,0.9876560383852195,0.9624870277359657,0.9551043424475305,0.5977712058297641,1094.0243527334464,0.6420195473113925,0.06979704008797201,0.3,0.5,0.003,96,3,,,,0.17094,0.33511777967774903,0.8054579912798685,0.9684158028562386,0.9687349347208519,0.10863876567969002,0.1934282805551675,0.21113577316624613,0.8272682993098924,
corrupt,mlp,torch,random,1,,0.05,1571,277,256,28.0,15.980384584499076,0.34404373300544766,0.8395685676397812,20.923959912501022,6.167228776279616,22.081038837921447,34.523612123302,1.1496586004932396,0.1420529499511448,0.31778848556969036,0.2337523671549424,0.6825811293460132,0.9798209594101767,0.8990104784393198,0.9453598308494603,0.5340830018601679,3213.5668287801354,5.019312839703104,0.36536817226367924,0.0,0.0,0.003,96,3,,,,1.0,0.3948886144234497,0.7582481724570369,0.941397089566319,0.9419093091918452,0.1389017758883339,0.3173711098894541,0.23292476829883832,0.8903568036171723,
corrupt,mlp,torch,random,2,,0.05,1571,277,233,25.8,16.49447432095761,0.3693719168143254,0.8070091474592408,21.564795794295605,5.9683777667206765,23.663327416144615,35.06268220002152,1.2835099009436326,0.137472712451726,0.340560651983537,0.23740230117822883,0.7620520016438098,0.9811012533311642,0.8840184423205449,0.9436401473952808,0.4192767467899734,3309.0712320362977,5.872976529464905,0.43080448843621344,0.0,0.0,0.003,96,3,,,,1.0,0.4262791659905791,0.705554828038679,0.9362532810156633,0.9367639467244571,0.13442314223181065,0.3401133678928988,0.23656177975257264,0.9940183740850342,
corrupt,vpinn,torch,random,2,,0.01,1571,277,622,276.0,11.988259917097759,0.30326301566005065,0.85003753831784,15.581784156802106,5.0413065314643815,12.797235134178614,28.906810804763317,1.2076871979847175,0.11611900423685863,0.18417675013485352,0.1957221460020046,0.717034162266486,0.9865163768550398,0.9660789247097628,0.9616928415643695,0.4858620101421882,1667.6225353669086,1.2580213681749133,0.036039242637651174,0.3,0.5,0.003,96,3,,,,7.91022,0.35695110321386314,0.760114654533039,0.9714293810430573,0.9717465136754798,0.11354312535172136,0.18393485686350533,0.19502919291615148,0.9352972377240742,
corrupt,vpinn,torch,random,1,,0.01,1571,277,800,322.4,12.028770090063666,0.25969851774178954,0.90700798711842,15.739750577726104,5.263248809255,13.33287803460739,28.623124889315918,0.8958286270763546,0.12123111478484008,0.1918856784775311,0.19380136627514663,0.5318759114296404,0.9853030168080242,0.9631798863952165,0.9624410304298859,0.7171080148405534,1834.5217219184678,0.5810330388654613,0.056617722005240144,0.3,0.5,0.003,96,3,,,,5.03182,0.29926701783517984,0.8576509644394739,0.970307977877709,0.9706436293750023,0.11854183346652164,0.19163366048689,0.193115213698414,0.6937773636888936,
corrupt,pinn,torch,random,0,,0.05,1571,277,551,256.7,15.325807327297793,0.33398849983698176,0.8432774302612858,20.05216188607756,4.966270421712422,21.91687583590916,33.27333940061109,1.1467436509584954,0.11439065895735145,0.31542586521568483,0.22528702443603857,0.6808504507388522,0.9869147771433023,0.9005065235529338,0.949245756620755,0.5364426637281514,1708.677412809665,0.9243253555823201,0.05745460363115611,0.3,0.5,0.003,96,3,,,,0.22733,0.38486335532644167,0.7622851748692092,0.9455556857723305,0.9459536955611633,0.11185312011948695,0.31501159254365113,0.2244893970751367,0.8880993115674918,
corrupt,pinn,torch,random,1,,0.05,1571,277,608,279.8,15.194862256642786,0.3284627802763934,0.8493911560439136,19.884864387154362,5.0682776307979855,20.95005561303825,33.63625991762685,1.1248558651080633,0.11674024342916813,0.30151146849279864,0.22774428556035384,0.667855123623253,0.986371715564098,0.9090908343673135,0.9481325403946033,0.5539695338496398,1807.9136484555524,1.0683072304206265,0.04991079557195825,0.3,0.5,0.003,96,3,,,,0.17217,0.3783380644582717,0.7714747538256439,0.9478650301086716,0.9482660935679489,0.1141505835361019,0.3011154706515439,0.22693795828115645,0.8711482453642843,
corrupt,vpinn,torch,random,1,,0.05,1571,277,391,138.8,14.811396775922727,0.3222099275950558,0.8573166697579551,19.383065206071407,5.788701324644596,19.685845089406364,32.67464920416326,1.0963914854766859,0.1333341326195975,0.283317055145892,0.22123341468882207,0.6509551079259116,0.9822220090785787,0.9197314462634573,0.951055776225123,0.5762574474646616,2343.386533464901,0.6168890691744372,0.033324896775851376,0.3,0.5,0.003,96,3,,,,5.83771,0.37071884409048284,0.783342108393689,0.951003077189053,0.9514486306464994,0.13037636890865195,0.28294495340532055,0.2204501391089555,0.8491039149390033,
corrupt,vpinn,torch,random,0,,0.05,1571,277,368,166.0,15.719644844540404,0.3337991326855475,0.8504140813549506,20.593009101817362,5.853370806252998,22.159463766510488,33.76619273268861,1.099552072709531,0.1348236980253139,0.3189171706587461,0.22862403426635006,0.65283162779178,0.9818225704507781,0.8982918382590174,0.947731050955778,0.5738108657542287,2535.36392518597,0.8987914756099417,0.03774169542792483,0.3,0.5,0.003,96,3,,,,6.84922,0.3824243594678395,0.7760348066093888,0.9426151532218578,0.9430931417503289,0.13183289114368468,0.3184983125909212,0.2278145922421274,0.8515516418946246,
corrupt,mlp,torch,random,0,,0.1,1571,277,296,32.5,19.218770478619312,0.3827787257304867,0.8093820806039959,25.257447269229726,5.673111286887841,35.57103184453036,34.52819867627097,1.10274010678807,0.13067168787432304,0.5119353497359554,0.2337834217737276,0.6547244435379408,0.9829249099880747,0.7379221976907175,0.9453453117037667,0.5713359030334249,4468.114400004502,4.819450094982961,0.34899385460351323,0.0,0.0,0.003,96,3,,,,1.0,0.4315030774558931,0.7346661576682064,0.8887308064608529,0.8893386196171377,0.12777298542770082,0.5112629862787019,0.2329557129689317,0.8540206251482382,
corrupt,pinn,torch,random,2,,0.05,1571,277,459,215.8,15.735414329635425,0.35568990466828126,0.8169693621296594,20.56016062236508,5.288430009363098,22.35076635389599,34.04128550383614,1.2611754514464664,0.12181112630839885,0.3216703816818795,0.23048663155811916,0.7487914791247275,0.9851620495074787,0.896528165548631,0.9468759126729911,0.43931132078953694,1960.0672796681984,0.6454041043986927,0.04823648012849324,0.3,0.5,0.003,96,3,,,,0.13758,0.41168721723881074,0.7189698953790219,0.9428553759097001,0.9432880836228899,0.1191089785394379,0.3212479076135518,0.22967059501933904,0.9767213877829143,
corrupt,mlp,torch,random,2,,0.1,1571,277,233,24.6,19.625763395927564,0.41518601629203844,0.7682537664937046,25.739391723814283,6.191345674040497,36.000331108606936,35.02649838879541,1.284878412267401,0.14260844685175922,0.5181137892554215,0.23715730794007683,0.7628645211208962,0.9796628308865281,0.731558101383381,0.9437564112906148,0.4180377224142946,4875.599313374447,4.599909018968787,0.39911464101874583,0.0,0.0,0.003,96,3,,,,1.0,0.4720685343325952,0.6666977931840276,0.884992447853508,0.8856572802677358,0.13944495014851185,0.5174333111857312,0.23631765391151321,0.9950782220846245,
corrupt,vpinn,torch,random,2,,0.05,1571,277,407,166.9,15.470656830760491,0.3506912267231521,0.8225898209658844,20.21198571876182,5.598707348262193,21.123092729204963,33.9141570788183,1.246670166756509,0.1289579037172623,0.3040018043641132,0.22962587080763722,0.7401793280035959,0.9833698590688486,0.9075829029433607,0.9472719594558335,0.45213456239549477,2464.4698937191524,0.9370572171204743,0.040794675734247825,0.3,0.5,0.003,96,3,,,,9.29393,0.4060000898090902,0.726850778240878,0.9460749071560143,0.9465232189779087,0.12609721830715245,0.3036025357761968,0.22881288178713957,0.965487723365872,
corrupt,mlp,torch,random,1,,0.1,1571,277,342,35.7,19.570203865081673,0.38673819108727525,0.8075867996327342,25.730432436458813,6.074221455729443,36.56267964994641,34.554396203700584,1.08951815095025,0.13991066453731038,0.5262070629743956,0.23396079991215668,0.6468742369252384,0.9804250059487273,0.7231061268758525,0.9452623441044631,0.5815537216018937,4064.58849595204,3.4751434841578814,0.36724534733510056,0.0,0.0,0.003,96,3,,,,1.0,0.43480906759578436,0.7346999930970364,0.8829311589763477,0.8835886921561683,0.1368070129950352,0.5255159553955281,0.23313246310112387,0.8437808388914503,
corrupt,vpinn,torch,random,0,,0.1,1571,277,368,153.2,18.432921272601586,0.3729333172796588,0.8191076749303321,24.210332588561467,5.813521874194825,33.05474819232978,33.76272769915979,1.100687324721939,0.13390583709350637,0.47572120342852275,0.22860057322795294,0.6535056553686531,0.9820692267922865,0.7736893366085116,0.9477417779198506,0.57293035840068,4160.6716537088905,0.8032385887208179,0.04244914939146003,0.3,0.5,0.003,96,3,,,,7.72207,0.42156346242419274,0.7446530386588605,0.9011667804402163,0.9017501647080768,0.13093539120798864,0.475096402751658,0.22779121426739624,0.852430841469728,
corrupt,pinn,torch,random,2,,0.1,1571,277,539,246.2,17.79023938077175,0.3834258804572702,0.7971668755860521,23.30807015770526,5.2045827034628225,31.666277247205027,33.05335052244793,1.2367470499712332,0.11987982821963632,0.455738444367797,0.22379752441400316,0.7342877248276444,0.9856288267860298,0.7923024703252145,0.949914668066163,0.4608215371668014,2893.1000657367354,0.9304314212207281,0.08841632988515169,0.3,0.5,0.003,96,3,,,,0.1409,0.43829207885782395,0.702997412060596,0.9092819883924691,0.9097919082647664,0.11722052261936639,0.45513988856145043,0.22300517061900957,0.9578027336314695,
corrupt,pinn,torch,random,1,,0.1,1571,277,569,252.1,17.263647462193354,0.36239625622373284,0.8247907762934129,22.637626230888817,5.6092380797835455,28.95594330163687,33.34769731124604,1.141711156106969,0.12920046346849207,0.416731542279883,0.2257904867494702,0.6778625323970862,0.9833072402395261,0.8263348216690252,0.9490186560934366,0.5405023871716637,2595.9144005567787,0.864198975977984,0.04536099265183694,0.3,0.5,0.003,96,3,,,,0.17647,0.4129278927846514,0.7445990921534298,0.9195535726673293,0.9200697775780734,0.12633439733241336,0.41618421719155213,0.2249910768832626,0.8842018797313775,
corrupt,pinn,torch,random,0,,0.1,1571,277,734,339.4,17.28644899307356,0.3502147807272568,0.8398910892179454,22.70445722184338,5.367292712722505,31.414588591104707,31.33149036170292,1.0324243067641032,0.12362761148508203,0.4521161620356891,0.2121391589148649,0.6129761904733912,0.9847162136784929,0.7955909760261127,0.9549969772548931,0.6242601899122826,2771.990844365536,0.6153122026932081,0.03666268118033913,0.3,0.5,0.003,96,3,,,,0.25254,0.39583998527096353,0.7743815740954623,0.9117680556531663,0.9122764700591149,0.12088516845314896,0.4515223636469993,0.21138808149310578,0.7995643274906002,
corrupt,vpinn,torch,random,1,,0.1,1571,277,441,191.3,18.10875697610796,0.36789865483300754,0.8236692121894706,23.782848167970332,5.771707568867973,32.74742079275827,32.829416142284764,1.0864834005208284,0.1329427067091297,0.4712981728998968,0.2222813101991185,0.6450724295238852,0.9823262367328495,0.7778780322212127,0.9505910191361626,0.583881560667658,3704.942643892301,0.5826328547633373,0.025204853596822934,0.3,0.5,0.003,96,3,,,,6.52708,0.41589942464124,0.7511244077878022,0.9035984293634082,0.9041676765498882,0.12999362603628367,0.4706791813239259,0.221494324551473,0.8414305666532775,
corrupt,vpinn,torch,random,2,,0.1,1571,277,519,161.9,16.817306186063647,0.37398860849762955,0.8047810055801896,22.012372133182737,5.414138699189907,30.080657701862563,30.54231999849574,1.2321083447063776,0.12470663916711984,0.43291833895053233,0.20679584663834635,0.7315336092345196,0.984448254147641,0.8125817118003067,0.9572354778131289,0.4648585785596817,3275.1540072730827,1.374916735660328,0.0467386500732907,0.3,0.5,0.003,96,3,,,,10.39,0.4286409937670615,0.7113061934292945,0.9180884812536921,0.91858067319835,0.12194025996176791,0.43234975451651075,0.20606368718170423,0.9542102734082631,
curves,mlp,torch,random,1,0.1,,157,277,225,5.2,19.708741622348317,0.4382511790541339,0.7287678403567899,25.760623938494685,10.156043690310979,18.6939379806582,48.431890144514874,1.553094673909214,0.23392937385269053,0.26904161003533206,0.3279224933542579,0.9221112389742552,0.9452770480488856,0.9276166120695942,0.8924668383523252,0.14971086295635438,2319.4681838745705,5.747758114885858,0.32735440770246077,0.0,0.0,0.003,96,3,,,,1.0,0.506747252161592,0.5804964196567475,0.9217868328236016,0.9229038400461311,0.22874009636378437,0.2686882573177248,0.32676148573027564,1.2027991692345832,
curves,mlp,torch,random,0,0.1,,157,277,249,5.7,19.92391271995852,0.44357697110529115,0.7237287606595091,26.04361341020351,10.648368382650824,18.771665409407092,48.710806438552616,1.5648106492235418,0.24526934151363627,0.270160256764349,0.32981097894309347,0.9290673072000858,0.9398429501134644,0.9270134356650189,0.8912247181685968,0.1368339386909565,2317.9970162767795,5.33172635193776,0.3876971138614056,0.0,0.0,0.003,96,3,,,,1.0,0.5125374681161365,0.5732613999126575,0.91936036798236,0.920560301664339,0.23982850844648568,0.26980543484329145,0.32864328514719304,1.2118726440275758,
curves,mlp,torch,random,2,0.1,,157,277,268,6.1,19.983377300428458,0.4465867599784584,0.7174549692671819,26.115290196561897,10.685515222134526,18.302651209971295,49.35770415757987,1.587638612028148,0.24612496375847942,0.26341024317833,0.33419099203644215,0.9426208409405821,0.9394225022148843,0.9306150437887311,0.8883163808416972,0.11146595022341477,2254.8448136325624,5.452150385241282,0.2989424535035612,0.0,0.0,0.003,96,3,,,,1.0,0.516572265258169,0.5625463917559799,0.9194513089484375,0.9206610925977312,0.24066515034191374,0.26306428656120884,0.33300779083041404,1.2295518332991393,
curves,vpinn,torch,random,0,0.1,,157,277,235,9.1,20.190395297359178,0.4472939800734649,0.7292226538361397,26.41137333788218,12.093441622120206,19.56845822398241,47.57222016754392,1.5274611757901808,0.2785544561102633,0.2816276330827966,0.3221018425089379,0.9068919885918618,0.9224074149811118,0.9206858762841794,0.8962504030523459,0.1775469210269217,2286.650725200872,2.3805879209834537,0.09603541289411471,0.3,0.5,0.003,96,3,,,,5.27933,0.5143854183374612,0.5860813537359228,0.9131145647725457,0.9145631833231859,0.27237525618884706,0.28125775018813937,0.320961442864417,1.182947224108441,
curves,pinn,torch,random,0,0.1,,157,277,413,20.5,19.8848694883569,0.44040549754692115,0.7288646042390926,25.997456689537184,10.541005160963277,18.83835531309523,48.61300959455304,1.5471078848160535,0.2427963892509224,0.27112005234513686,0.3291488163714733,0.9185567322201521,0.9410499133667118,0.9264939172163682,0.8916610566812566,0.15625352969203377,1483.058285353919,1.6968951411354465,0.1368732770361618,0.3,0.5,0.003,96,3,,,,0.18904,0.5085801329699606,0.5817890507228333,0.9197349624214456,0.9209166711317477,0.23741041391838072,0.2707639698518698,0.32798346695819236,1.1981626811513995,
curves,pinn,torch,random,2,0.1,,157,277,399,18.4,19.712256573016,0.4383065211693994,0.7313939806578924,25.76948065992951,10.6659701939727,18.585868850948454,48.05660293486737,1.5405843122754705,0.2456747730799782,0.26748628805436103,0.32538149986537357,0.9146835236778846,0.9396439058720985,0.9284510857028974,0.8941268795453585,0.1633540515112153,1595.4737054670154,1.470775925965955,0.09305295148231534,0.3,0.5,0.003,96,3,,,,0.13779,0.5061749730895052,0.5855733753349099,0.9207406237067848,0.9219353724642506,0.24022494628593533,0.2671349780588764,0.3242294886136222,1.193110479399587,
curves,vpinn,torch,random,1,0.1,,157,277,277,11.4,19.813142278919802,0.43888947893234714,0.7366666528153084,25.913390123224985,11.583773880745932,18.745580458621948,47.410816030307075,1.5123987460042458,0.2668150170877291,0.26978484430902855,0.32100900787121334,0.8979490464614176,0.9288097466564715,0.9272161377811512,0.8969532168655379,0.19368750995807338,2336.105220685762,2.188773013037701,0.11351395415249015,0.3,0.5,0.003,96,3,,,,4.74265,0.5053703259952316,0.5962800617205868,0.9176597004343868,0.9190073168330589,0.26089623425566216,0.2694305154455738,0.31987247740118296,1.1712820768785073,
curves,mlp,torch,random,0,0.25,,393,277,246,7.3,16.62930230934094,0.38654819898671916,0.7742475295397974,21.689168415030498,7.667977061362509,15.772771465710669,41.626756718018314,1.4497039922722568,0.17662045648667354,0.22700042303792492,0.2818463168068123,0.8607255996154659,0.9688052143504376,0.9484708079406017,0.920562653702433,0.25915144216571695,2474.574953266026,4.133157851150673,0.31532450050920396,0.0,0.0,0.003,96,3,,,,1.0,0.4507452797509873,0.6448465236436647,0.9459462253311575,0.9466346945917308,0.1727024681475786,0.22670228619445332,0.2808484416099727,1.1227279230519447,
curves,pinn,torch,random,1,0.1,,157,277,619,28.5,19.342515963997315,0.43395400193456457,0.7305297525501424,25.271393861205116,10.096827271005996,17.651660368408834,48.06569394420052,1.5558822723739016,0.2325654116335216,0.25404123680238966,0.3254430532435039,0.923766306058843,0.9459133293117281,0.9354630500039103,0.8940868190955444,0.14665581178938658,1404.2175752245994,1.877196562327614,0.1823128705139856,0.3,0.5,0.003,96,3,,,,0.16894,0.5025907085397926,0.5817075981587378,0.9251543994703942,0.9262514186486815,0.22740639104789817,0.2537075852107394,0.3242908240623859,1.204958033838147,
curves,vpinn,torch,random,2,0.1,,157,277,344,13.3,19.922531968127984,0.4403527530432695,0.7307476332895314,26.05079366958132,10.55186667758338,19.374609205593,48.22590512556758,1.5377468637679732,0.24304656814533335,0.2788377740351622,0.3265278106192816,0.9129988593733008,0.940928365712773,0.9222494957711136,0.8933795888921772,0.1664330827820617,2279.3392441765563,1.526206226943344,0.09613027561577603,0.3,0.5,0.003,96,3,,,,7.64364,0.5081028368688413,0.5854582775972617,0.918852483458688,0.920035634551848,0.23765504307064692,0.27847155527363326,0.3253717408611706,1.1909130082699144,
curves,mlp,torch,random,2,0.25,,393,277,284,12.1,15.702607670970389,0.35005131961824654,0.8230731195316757,20.515847868866413,7.4735622109307664,14.71321951544183,39.36076188022664,1.2628870772823217,0.17214239932032344,0.21175143896023366,0.2665037259040148,0.7498077142884142,0.970366994356241,0.9551613280982691,0.9289757640792768,0.43778839159291627,2610.7815659579755,4.092259022795216,0.48448994908503096,0.0,0.0,0.003,96,3,,,,1.0,0.40585105272236205,0.7249620206084068,0.9515013621779289,0.9521413140520384,0.1683237481481035,0.21147332976216568,0.2655601710583886,0.9780469619207904,
curves,mlp,torch,random,1,0.25,,393,277,497,17.3,14.3870915995964,0.31405945585966333,0.8579241675116525,18.80687259980192,6.390978733920191,13.215640402491635,36.81399866299394,1.1277485989798401,0.14720669771813802,0.19019840416787054,0.24926010931820944,0.6695726122344353,0.9783301881469197,0.9638245670519944,0.9378693979026734,0.5516725169450223,2397.742782350183,4.716368444462083,0.4546424434471391,0.0,0.0,0.003,96,3,,,,1.0,0.3639139843995549,0.7796753741831924,0.9600080510338626,0.9605030084331672,0.14394119757976725,0.18994860220233645,0.24837760539384324,0.8733885324222729,
curves,pinn,torch,random,0,0.25,,393,277,299,34.4,17.018188753692257,0.3969268360627118,0.7665633146230197,22.20175723106604,8.540765962623615,16.606335461972982,41.45817026860153,1.4674833215709142,0.19672385180510552,0.23899700716342773,0.2807048521917924,0.8712816330905215,0.961299726130961,0.9428804305669228,0.9212047859559829,0.24086831583821244,1276.5693417826553,0.874430337240722,0.06593915459498523,0.3,0.5,0.003,96,3,,,,0.19887,0.46181280560914983,0.6340409846550179,0.9417949808846222,0.942596594327787,0.19235990794080912,0.2386831142976732,0.2797110183435867,1.1364971818545302,
curves,pinn,torch,random,1,0.25,,393,277,390,44.2,16.142960087921022,0.372143800727337,0.7925119804960501,21.06198749061162,7.482676487676396,15.251930022693397,40.45135596146507,1.3858778798492306,0.17235233314074005,0.21950451604671328,0.2738879169667624,0.8228304367551321,0.970294673260942,0.9518177674350968,0.9249854089396068,0.32295007234855455,1299.117543775044,1.6430537106688192,0.053054326808536126,0.3,0.5,0.003,96,3,,,,0.17495,0.4334902631036444,0.6742725388045989,0.9490326165452152,0.9496859536178927,0.16852902498666913,0.2192162241454643,0.27291821843689823,1.073297584845546,
curves,pinn,torch,random,2,0.25,,393,277,419,48.3,16.053004924671136,0.363310713044978,0.8040354148942237,20.957034576055957,7.143146836866301,15.122838915747474,40.60511797555409,1.3409159705166707,0.16453177219787984,0.2176466475071948,0.27492900834049966,0.7961354241343377,0.9729292959374237,0.9526299368288775,0.9244140403729084,0.3661683864376857,1354.7223832497261,1.1070621620362928,0.0813972689365134,0.3,0.5,0.003,96,3,,,,0.13733,0.4226687643122434,0.6933464412175581,0.9499910910464031,0.9506065331280348,0.16088194828900232,0.21736079568537187,0.2739556238328612,1.038476689441738,
curves,vpinn,torch,random,2,0.25,,393,277,329,30.5,15.943598985258506,0.36315939524780405,0.8041153066035435,20.81080458775512,7.340851603737934,14.928216460474536,40.16334569905288,1.3419821777686713,0.16908560770038908,0.2148456572198708,0.2719378579647287,0.7967684581062275,0.9714100572685888,0.9538413435737605,0.926049801405554,0.3651600241662708,1972.0439073646276,1.5598622603933852,0.07792205199994845,0.3,0.5,0.003,96,3,,,,7.44941,0.42254393261607087,0.693262481824829,0.9504337340826344,0.9510664804824837,0.16533476562661778,0.21456348415067608,0.27097506360708346,1.0393024170799061,
curves,vpinn,torch,random,0,0.25,,393,277,567,66.5,15.06600870413257,0.36503213431931214,0.790864483696267,19.617085472455628,7.04358134643559,14.21167828029228,37.59599679063901,1.4127783991633913,0.16223842908672204,0.20453329896515313,0.25455485984416587,0.8388019493812076,0.9736786921274715,0.9581661296144302,0.9352018233297161,0.29641128971345054,2156.3088143427794,0.9340106833344971,0.07731108869573984,0.3,0.5,0.003,96,3,,,,5.28266,0.42767213425605966,0.6679117864832351,0.9556822150238725,0.9562564355481569,0.15863947862560815,0.2042646698968799,0.2536536098872697,1.0941307786144807,
curves,mlp,torch,random,0,0.5,,786,277,449,25.2,13.04154492520966,0.28812167157003304,0.876189068902721,17.03418846285425,5.3279368714706985,11.59152204109409,34.18310647599796,1.0636143122758892,0.12272110816723354,0.16682422697254445,0.23144687256177313,0.6314944785785811,0.9849395296102055,0.9721696772950121,0.9464323451813736,0.6012147235242924,1965.3217150180471,4.6109524950563,0.36685780817118896,0.0,0.0,0.003,96,3,,,,1.0,0.335237715553921,0.8065350380539256,0.9678471840288637,0.9682180041503536,0.11999877418438422,0.16660512408375433,0.2306274362954699,0.8237195276520756,
curves,vpinn,torch,random,1,0.25,,393,277,479,49.3,15.245527822718527,0.3428883182978504,0.8275965360736602,19.909591335238122,7.309878744393821,13.66277071454024,38.75612454678031,1.253337285159736,0.16837219391311795,0.1966334666557007,0.26240984929983596,0.744137763322747,0.9716508043168821,0.9613352797909603,0.9311410709904364,0.44625898919636187,2176.9970288480927,0.878268502922913,0.050210337287361524,0.3,0.5,0.003,96,3,,,,4.81715,0.39828606851831794,0.7309489062418435,0.9547090516994263,0.9553197241857864,0.1646371775650586,0.19637521303535474,0.26148078879981096,0.9706510946730474,
